,time_stamp,fault,joint,pose,offset,time,time_label,drop_rate,mean,sd
864,1970-01-01 00:08:45.200,4,5,8,2,1,2,3,-4.71999979019165,4.730000019073486
865,1970-01-01 00:00:37.667,1,2,9,3,2,3,2,4.739999771118164,3.569999933242798
866,1970-01-01 00:02:09.006,3,7,9,4,2,3,2,4.170000076293945,2.700000047683716
867,1970-01-01 00:03:28.807,1,2,8,4,2,3,2,-4.369999885559082,2.0799999237060547
868,1970-01-01 00:04:51.202,1,3,5,3,3,3,1,4.380000114440918,4.170000076293945
869,1970-01-01 00:06:13.636,3,3,7,3,2,3,2,-2.109999895095825,1.059999942779541
870,1970-01-01 00:07:27.568,3,5,6,5,2,3,1,2.059999942779541,1.5700000524520874
871,1970-01-01 00:08:48.038,3,1,7,3,1,2,3,3.4200000762939453,4.650000095367432
872,1970-01-01 00:00:37.633,1,8,4,5,3,3,1,0.2199999988079071,2.569999933242798
873,1970-01-01 00:02:08.808,4,4,9,3,3,2,3,4.260000228881836,1.4299999475479126
874,1970-01-01 00:03:28.905,1,8,6,1,1,3,2,2.009999990463257,2.9200000762939453
875,1970-01-01 00:04:52.237,3,8,1,1,3,2,1,1.440000057220459,4.619999885559082
876,1970-01-01 00:06:16.269,1,5,3,1,1,3,2,-4.550000190734863,4.079999923706055
877,1970-01-01 00:07:24.306,2,4,7,2,2,3,3,2.6600000858306885,3.75
878,1970-01-01 00:08:41.869,3,8,6,1,3,2,1,-1.8200000524520874,1.5700000524520874
879,1970-01-01 00:00:34.614,4,1,5,3,1,3,3,2.3299999237060547,2.119999885559082
880,1970-01-01 00:02:10.439,1,1,5,3,2,2,2,2.740000009536743,4.96999979019165
881,1970-01-01 00:03:27.508,1,6,8,1,3,2,3,-3.2899999618530273,2.799999952316284
882,1970-01-01 00:04:52.437,4,3,3,2,3,3,2,-1.3200000524520874,3.049999952316284
883,1970-01-01 00:06:13.202,1,6,5,3,1,2,2,4.820000171661377,3.0999999046325684
884,1970-01-01 00:07:24.837,4,2,8,3,3,3,3,4.010000228881836,2.799999952316284
885,1970-01-01 00:08:43.403,4,2,6,3,1,3,3,-1.399999976158142,2.7200000286102295
886,1970-01-01 00:00:34.852,4,5,1,5,1,3,3,0.8899999856948853,3.609999895095825
887,1970-01-01 00:02:08.973,1,6,7,5,1,3,1,-0.7799999713897705,1.350000023841858
888,1970-01-01 00:03:28.008,3,5,6,3,3,2,2,-4.570000171661377,3.5
889,1970-01-01 00:04:55.402,2,2,4,2,1,2,3,-4.25,4.570000171661377
890,1970-01-01 00:06:13.773,2,4,9,1,2,2,1,2.2100000381469727,4.550000190734863
891,1970-01-01 00:07:25.773,4,0,2,4,2,2,1,4.369999885559082,3.9200000762939453
892,1970-01-01 00:08:43.874,2,1,3,4,3,2,2,1.309999942779541,1.340000033378601
893,1970-01-01 00:00:37.863,3,2,7,3,2,3,1,3.140000104904175,1.1799999475479126
894,1970-01-01 00:02:09.038,4,0,5,4,1,3,3,-0.7400000095367432,2.630000114440918
895,1970-01-01 00:03:25.074,2,3,4,4,1,3,3,-3.9100000858306885,1.090000033378601
896,1970-01-01 00:04:53.334,2,6,2,5,3,2,3,-3.559999942779541,1.2599999904632568
897,1970-01-01 00:06:11.776,4,0,1,5,1,3,3,4.929999828338623,4.940000057220459
898,1970-01-01 00:07:29.768,1,6,4,2,1,3,1,1.3300000429153442,2.1700000762939453
899,1970-01-01 00:08:44.908,4,0,5,4,2,3,1,-1.149999976158142,1.690000057220459
900,1970-01-01 00:00:34.337,1,3,7,5,1,2,1,-2.8399999141693115,3.430000066757202
901,1970-01-01 00:02:08.470,2,5,9,1,3,3,3,-2.759999990463257,2.5199999809265137
902,1970-01-01 00:03:24.406,1,5,6,3,1,2,1,-2.1500000953674316,4.71999979019165
903,1970-01-01 00:04:51.269,4,1,9,1,1,3,1,2.7200000286102295,4.389999866485596
904,1970-01-01 00:06:13.805,3,2,6,3,3,2,2,-0.17000000178813934,4.599999904632568
905,1970-01-01 00:07:27.676,4,3,7,4,1,2,3,-1.2000000476837158,1.090000033378601
906,1970-01-01 00:08:45.139,2,5,8,3,2,3,2,-2.619999885559082,2.390000104904175
907,1970-01-01 00:00:38.482,3,6,1,3,3,2,3,4.260000228881836,3.390000104904175
908,1970-01-01 00:02:12.535,1,7,6,4,3,2,3,-3.930000066757202,4.849999904632568
909,1970-01-01 00:03:28.703,4,1,9,1,3,2,2,3.3299999237060547,1.340000033378601
910,1970-01-01 00:04:54.334,2,7,9,1,3,3,1,-3.049999952316284,4.989999771118164
911,1970-01-01 00:06:14.406,2,5,6,3,2,3,1,1.350000023841858,3.440000057220459
912,1970-01-01 00:07:24.903,3,6,5,1,2,2,3,4.71999979019165,3.5399999618530273
913,1970-01-01 00:08:44.536,3,4,4,5,2,2,2,-0.14000000059604645,1.2799999713897705
914,1970-01-01 00:00:36.730,1,8,4,5,3,3,1,4.710000038146973,4.769999980926514
915,1970-01-01 00:02:12.744,3,3,9,4,1,2,2,-3.700000047683716,2.119999885559082
916,1970-01-01 00:03:26.969,2,7,6,4,3,2,3,4.630000114440918,4.440000057220459
917,1970-01-01 00:04:51.236,3,1,8,3,2,2,2,-0.2199999988079071,1.159999966621399
918,1970-01-01 00:06:13.606,1,8,7,2,2,2,2,4.139999866485596,1.100000023841858
919,1970-01-01 00:07:28.543,1,0,1,5,1,2,1,-0.36000001430511475,1.809999942779541
920,1970-01-01 00:08:45.606,1,3,8,5,3,2,1,-0.7300000190734863,3.8299999237060547
921,1970-01-01 00:00:36.545,1,1,5,3,2,3,2,0.3799999952316284,1.6399999856948853
922,1970-01-01 00:02:10.464,2,6,8,4,2,3,3,-3.190000057220459,1.909999966621399
923,1970-01-01 00:03:27.664,4,2,3,3,1,3,2,-3.4700000286102295,2.130000114440918
924,1970-01-01 00:04:55.752,2,0,8,4,2,3,1,3.5399999618530273,3.619999885559082
925,1970-01-01 00:06:17.839,1,2,2,1,1,2,1,-4.929999828338623,3.930000066757202
926,1970-01-01 00:07:32.009,4,3,9,1,3,2,3,0.2199999988079071,4.989999771118164
927,1970-01-01 00:08:54.804,4,4,4,4,3,3,3,-2.9800000190734863,4.079999923706055
928,1970-01-01 00:00:35.956,1,6,2,4,1,3,1,4.989999771118164,3.299999952316284
929,1970-01-01 00:02:47.168,2,5,3,1,3,3,3,0.3700000047683716,1.659999966621399
930,1970-01-01 00:04:07.343,1,2,5,3,1,3,1,3.640000104904175,3.3399999141693115
931,1970-01-01 00:05:33.111,3,2,2,5,1,3,1,0.11999999731779099,1.7799999713897705
932,1970-01-01 00:07:17.373,3,8,8,5,3,3,3,-3.009999990463257,2.5299999713897705
933,1970-01-01 00:08:31.637,4,4,7,4,3,3,1,3.5,3.0
934,1970-01-01 00:09:53.305,2,5,8,1,1,3,3,-4.21999979019165,4.940000057220459
935,1970-01-01 00:00:35.709,4,6,2,4,3,2,2,-1.309999942779541,3.859999895095825
936,1970-01-01 00:02:09.442,3,2,1,3,1,2,1,-3.5,2.4800000190734863
937,1970-01-01 00:03:25.371,4,6,1,4,1,2,1,3.690000057220459,5.0
938,1970-01-01 00:04:36.743,3,0,6,5,2,2,1,1.9600000381469727,1.899999976158142
939,1970-01-01 00:06:44.550,4,6,9,2,1,3,1,-0.4000000059604645,1.1100000143051147
940,1970-01-01 00:08:05.544,4,2,1,1,1,2,1,2.430000066757202,4.75
941,1970-01-01 00:09:25.506,3,8,1,4,1,3,1,-3.740000009536743,1.0399999618530273
942,1970-01-01 00:00:38.070,4,1,7,5,1,3,2,4.210000038146973,1.9900000095367432
943,1970-01-01 00:02:13.141,4,1,7,4,3,2,3,2.059999942779541,2.880000114440918
944,1970-01-01 00:03:27.340,2,7,5,3,2,2,1,1.4299999475479126,3.690000057220459
945,1970-01-01 00:04:55.542,1,6,6,2,2,2,1,-2.3499999046325684,2.2200000286102295
946,1970-01-01 00:06:27.475,1,1,2,3,3,3,3,1.4299999475479126,3.0899999141693115
947,1970-01-01 00:07:35.008,1,4,4,1,2,2,1,2.3299999237060547,3.940000057220459
948,1970-01-01 00:09:07.169,1,0,1,1,1,2,2,-0.699999988079071,2.2100000381469727
949,1970-01-01 00:00:35.878,4,6,4,5,3,3,1,0.7200000286102295,3.240000009536743
950,1970-01-01 00:02:13.109,2,6,9,3,2,2,3,4.920000076293945,1.809999942779541
951,1970-01-01 00:03:26.239,3,0,4,4,2,3,1,1.4700000286102295,1.3899999856948853
952,1970-01-01 00:00:34.563,3,5,2,1,1,2,2,-0.6000000238418579,4.53000020980835
953,1970-01-01 00:02:08.801,4,4,2,2,3,2,3,-1.5,4.730000019073486
954,1970-01-01 00:03:42.469,1,6,4,5,2,2,3,-0.4099999964237213,4.889999866485596
955,1970-01-01 00:05:42.007,4,3,5,4,2,3,1,4.130000114440918,1.7999999523162842
956,1970-01-01 00:07:01.641,1,4,2,4,3,3,1,4.869999885559082,1.5800000429153442
957,1970-01-01 00:08:14.537,4,0,6,2,1,3,2,1.2899999618530273,1.3200000524520874
958,1970-01-01 00:09:37.909,1,0,6,4,2,3,1,1.4900000095367432,1.409999966621399
959,1970-01-01 00:00:39.077,4,7,1,4,1,2,3,-4.230000019073486,4.949999809265137
960,1970-01-01 00:02:10.338,2,1,8,3,3,3,1,-3.0,3.2899999618530273
961,1970-01-01 00:03:29.336,1,1,3,5,1,2,1,-3.4100000858306885,3.9800000190734863
962,1970-01-01 00:05:08.236,3,3,6,5,1,2,3,-3.609999895095825,1.559999942779541
963,1970-01-01 00:06:24.835,3,6,6,2,3,2,2,1.2200000286102295,3.009999990463257
964,1970-01-01 00:07:42.869,1,4,9,2,2,3,3,-3.359999895095825,3.5899999141693115
965,1970-01-01 00:09:00.468,3,5,8,1,3,3,2,-1.2400000095367432,3.569999933242798
966,1970-01-01 00:00:36.423,4,3,8,5,1,3,3,-1.9800000190734863,4.539999961853027
967,1970-01-01 00:02:08.406,4,1,4,2,2,3,2,-2.9700000286102295,2.5399999618530273
968,1970-01-01 00:03:40.267,4,0,1,2,2,3,1,1.2000000476837158,1.1299999952316284
969,1970-01-01 00:05:08.102,3,2,2,3,2,2,2,0.6200000047683716,4.429999828338623
970,1970-01-01 00:06:28.706,4,5,9,1,2,2,1,4.889999866485596,4.71999979019165
971,1970-01-01 00:07:45.774,4,7,1,4,2,3,1,2.2100000381469727,1.6299999952316284
972,1970-01-01 00:09:05.442,3,8,3,1,2,3,3,-4.909999847412109,2.630000114440918
973,1970-01-01 00:00:37.711,4,6,2,3,2,2,1,-4.559999942779541,2.75
974,1970-01-01 00:02:50.638,1,4,8,4,2,3,1,1.350000023841858,3.8299999237060547
975,1970-01-01 00:04:08.433,2,5,1,2,1,3,2,-3.9000000953674316,3.9200000762939453
976,1970-01-01 00:06:21.129,4,7,1,1,1,2,2,-4.400000095367432,1.940000057220459
977,1970-01-01 00:08:25.408,2,3,2,3,2,2,1,-2.240000009536743,2.630000114440918
978,1970-01-01 00:09:37.769,4,2,3,2,3,2,2,4.900000095367432,2.390000104904175
979,1970-01-01 00:00:37.667,1,5,9,2,1,2,1,-4.889999866485596,4.369999885559082
980,1970-01-01 00:02:02.512,1,3,6,3,3,3,2,-0.1899999976158142,2.4600000381469727
981,1970-01-01 00:03:18.067,1,3,3,1,1,3,1,3.130000114440918,1.5399999618530273
982,1970-01-01 00:04:40.301,2,1,2,3,3,2,2,-4.889999866485596,3.7100000381469727
983,1970-01-01 00:05:59.767,3,7,6,1,1,3,3,0.47999998927116394,3.140000104904175
984,1970-01-01 00:07:17.299,4,1,5,1,3,3,1,3.740000009536743,3.819999933242798
985,1970-01-01 00:08:34.806,4,8,3,4,1,3,2,4.389999866485596,1.7100000381469727
986,1970-01-01 00:00:35.131,3,6,3,1,3,3,2,-3.1600000858306885,1.3700000047683716
987,1970-01-01 00:02:12.171,3,6,2,2,3,3,3,0.8299999833106995,3.509999990463257
988,1970-01-01 00:03:26.166,1,1,2,2,2,2,2,3.180000066757202,2.359999895095825
989,1970-01-01 00:04:55.366,4,4,1,3,2,2,2,1.1699999570846558,1.0199999809265137
990,1970-01-01 00:06:14.705,4,4,2,2,3,3,1,-4.21999979019165,2.4200000762939453
991,1970-01-01 00:07:28.768,3,7,3,4,1,2,3,2.200000047683716,1.9600000381469727
992,1970-01-01 00:08:45.707,2,5,1,2,3,3,2,-4.050000190734863,2.2100000381469727
993,1970-01-01 00:00:36.555,3,8,3,4,1,3,3,-3.069999933242798,4.53000020980835
994,1970-01-01 00:02:11.106,3,4,1,4,2,3,1,3.9700000286102295,4.639999866485596
995,1970-01-01 00:03:27.073,1,1,1,1,2,2,3,-3.2300000190734863,3.200000047683716
996,1970-01-01 00:04:39.269,1,0,1,1,1,3,2,3.819999933242798,4.960000038146973
997,1970-01-01 00:06:01.435,3,5,2,4,3,3,3,1.600000023841858,4.309999942779541
998,1970-01-01 00:07:12.773,2,1,1,4,1,2,2,0.07999999821186066,3.6700000762939453
999,1970-01-01 00:08:30.410,3,8,7,5,3,2,3,4.920000076293945,2.0199999809265137
1000,1970-01-01 00:00:34.537,2,2,5,3,3,2,2,-3.490000009536743,4.019999980926514
1001,1970-01-01 00:02:12.469,1,0,1,5,2,2,1,-0.9900000095367432,1.1200000047683716
1002,1970-01-01 00:03:39.903,1,8,2,4,3,3,3,0.25,4.849999904632568
1003,1970-01-01 00:05:07.876,1,7,5,4,1,3,2,-4.929999828338623,4.400000095367432
1004,1970-01-01 00:06:28.438,3,7,5,5,2,2,3,0.11999999731779099,4.230000019073486
1005,1970-01-01 00:07:40.735,2,3,7,5,2,3,3,0.8299999833106995,4.789999961853027
1006,1970-01-01 00:08:57.373,3,1,8,1,1,3,3,-4.389999866485596,2.809999942779541
1007,1970-01-01 00:00:39.149,3,1,9,5,2,3,3,4.960000038146973,4.760000228881836
1008,1970-01-01 00:02:10.240,2,0,5,4,2,2,1,-2.640000104904175,4.53000020980835
1009,1970-01-01 00:03:25.439,1,1,4,5,1,2,2,2.5199999809265137,2.549999952316284
1010,1970-01-01 00:05:23.349,1,1,4,1,3,2,3,4.059999942779541,4.25
1011,1970-01-01 00:07:37.341,3,4,2,1,3,2,1,-0.1899999976158142,2.4700000286102295
1012,1970-01-01 00:09:01.036,1,4,7,3,3,3,1,3.5,4.099999904632568
1013,1970-01-01 00:10:20.735,4,6,9,3,3,2,1,1.399999976158142,4.860000133514404
1014,1970-01-01 00:00:34.540,3,0,6,3,1,3,1,3.190000057220459,4.090000152587891
1015,1970-01-01 00:02:35.536,3,2,2,1,2,3,1,-3.6600000858306885,2.690000057220459
1016,1970-01-01 00:00:34.919,2,0,4,2,1,2,3,0.9399999976158142,4.380000114440918
1017,1970-01-01 00:02:11.939,4,1,3,5,1,2,2,2.299999952316284,1.7100000381469727
1018,1970-01-01 00:03:25.177,3,2,9,1,3,3,3,-4.070000171661377,2.049999952316284
1019,1970-01-01 00:04:48.399,2,6,1,2,3,3,3,-4.78000020980835,3.740000009536743
1020,1970-01-01 00:06:09.802,4,2,4,1,1,2,2,-3.549999952316284,3.490000009536743
1021,1970-01-01 00:07:52.036,4,7,8,3,1,3,1,4.409999847412109,3.359999895095825
1022,1970-01-01 00:09:11.505,1,0,5,5,1,3,1,2.1700000762939453,2.190000057220459
1023,1970-01-01 00:00:34.378,2,2,2,3,3,2,2,1.440000057220459,4.619999885559082
1024,1970-01-01 00:02:09.175,2,3,3,5,3,3,2,0.3199999928474426,2.680000066757202
1025,1970-01-01 00:03:26.535,2,6,9,5,3,2,1,-2.3499999046325684,3.759999990463257
1026,1970-01-01 00:04:52.568,4,4,9,5,3,2,1,-4.860000133514404,2.240000009536743
1027,1970-01-01 00:06:01.312,2,7,2,1,3,3,3,-2.490000009536743,4.820000171661377
1028,1970-01-01 00:07:14.506,1,3,6,2,1,3,3,-4.849999904632568,2.509999990463257
1029,1970-01-01 00:09:08.406,3,2,4,3,1,2,1,1.2200000286102295,3.6700000762939453
1030,1970-01-01 00:00:34.870,1,5,6,5,2,3,3,0.46000000834465027,4.75
1031,1970-01-01 00:02:08.607,2,7,4,5,3,3,3,-1.2699999809265137,3.5399999618530273
1032,1970-01-01 00:03:25.675,3,6,7,1,3,3,2,4.769999980926514,4.579999923706055
1033,1970-01-01 00:04:52.669,3,4,2,3,2,2,1,-1.7899999618530273,1.8200000524520874
1034,1970-01-01 00:06:13.704,3,1,8,1,3,2,1,-2.759999990463257,3.9600000381469727
1035,1970-01-01 00:08:25.740,1,7,7,5,3,3,2,3.6500000953674316,1.7000000476837158
1036,1970-01-01 00:09:41.906,2,2,5,2,2,3,1,-1.7899999618530273,3.109999895095825
1037,1970-01-01 00:00:38.472,3,0,9,2,2,3,2,3.0999999046325684,3.5999999046325684
1038,1970-01-01 00:02:11.402,2,2,2,2,3,2,2,2.1500000953674316,2.369999885559082
1039,1970-01-01 00:03:26.567,3,0,7,2,3,2,1,0.9700000286102295,2.140000104904175
1040,1970-01-01 00:04:55.706,2,2,2,5,2,2,3,-1.0800000429153442,3.2799999713897705
1041,1970-01-01 00:06:16.203,1,1,2,3,1,3,1,2.880000114440918,1.2200000286102295
1042,1970-01-01 00:07:53.202,3,7,4,5,3,3,3,1.5,2.7699999809265137
1043,1970-01-01 00:09:09.335,3,4,3,4,2,2,2,2.869999885559082,1.100000023841858
1044,1970-01-01 00:00:38.732,2,3,5,4,3,2,3,-0.9599999785423279,2.25
1045,1970-01-01 00:02:11.870,4,8,8,5,2,2,3,4.510000228881836,3.5
1046,1970-01-01 00:03:27.972,4,7,2,4,2,2,3,1.8700000047683716,1.0700000524520874
1047,1970-01-01 00:04:51.200,1,1,5,4,3,2,3,4.210000038146973,3.440000057220459
1048,1970-01-01 00:06:09.141,3,8,8,5,2,3,3,0.7699999809265137,4.670000076293945
1049,1970-01-01 00:07:23.406,1,6,6,2,3,2,3,4.630000114440918,2.1500000953674316
1050,1970-01-01 00:09:04.338,1,2,9,4,2,3,1,-0.3400000035762787,3.2699999809265137
1051,1970-01-01 00:00:34.661,4,5,9,4,1,2,2,1.8700000047683716,3.9700000286102295
1052,1970-01-01 00:02:04.246,3,0,7,4,2,3,1,-0.7599999904632568,4.210000038146973
1053,1970-01-01 00:03:20.770,3,0,4,2,3,3,2,-2.190000057220459,3.940000057220459
1054,1970-01-01 00:04:52.269,2,0,1,5,2,2,3,1.059999942779541,1.4199999570846558
1055,1970-01-01 00:06:16.673,1,3,1,2,3,3,1,-1.2899999618530273,4.46999979019165
1056,1970-01-01 00:07:28.173,1,3,5,1,2,2,2,2.059999942779541,1.2000000476837158
1057,1970-01-01 00:08:51.336,1,5,8,4,3,2,2,-2.680000066757202,4.0
1058,1970-01-01 00:00:38.133,1,1,9,5,2,3,1,-3.6600000858306885,1.5199999809265137
1059,1970-01-01 00:02:11.243,2,5,6,2,1,2,1,3.609999895095825,2.2799999713897705
1060,1970-01-01 00:03:24.204,4,3,5,4,1,2,2,1.75,1.1200000047683716
1061,1970-01-01 00:04:41.573,4,7,7,2,1,2,2,-2.359999895095825,4.0
1062,1970-01-01 00:06:02.098,4,4,2,4,3,3,3,-2.2899999618530273,2.3499999046325684
1063,1970-01-01 00:07:47.401,1,8,5,3,3,2,3,-1.659999966621399,2.0
1064,1970-01-01 00:09:07.938,1,3,7,5,1,2,2,-4.78000020980835,4.329999923706055
1065,1970-01-01 00:00:38.445,2,5,4,3,1,2,1,-1.090000033378601,2.8399999141693115
1066,1970-01-01 00:02:09.435,1,7,3,2,2,3,1,-4.059999942779541,2.3299999237060547
1067,1970-01-01 00:03:28.507,1,0,6,1,3,2,1,2.690000057220459,4.289999961853027
1068,1970-01-01 00:05:43.141,3,6,7,3,1,3,3,-0.14000000059604645,3.8299999237060547
1069,1970-01-01 00:07:03.469,3,1,7,3,2,2,2,-1.25,3.819999933242798
1070,1970-01-01 00:08:17.073,4,3,6,5,1,3,1,-4.0,4.260000228881836
1071,1970-01-01 00:10:23.887,3,0,5,3,3,2,2,-4.300000190734863,4.179999828338623
1072,1970-01-01 00:00:34.719,3,1,7,2,2,2,3,0.9700000286102295,4.380000114440918
1073,1970-01-01 00:02:09.973,1,1,2,4,1,3,2,4.860000133514404,3.950000047683716
1074,1970-01-01 00:04:20.043,2,1,4,3,3,2,3,-3.799999952316284,4.869999885559082
1075,1970-01-01 00:05:47.739,2,7,7,5,1,2,1,-3.5,2.4000000953674316
1076,1970-01-01 00:07:05.409,4,3,8,5,1,3,2,-1.090000033378601,2.7100000381469727
1077,1970-01-01 00:08:21.540,4,7,8,5,3,2,2,-1.5199999809265137,1.0199999809265137
1078,1970-01-01 00:09:35.308,2,4,7,5,1,3,3,2.2899999618530273,1.9600000381469727
1079,1970-01-01 00:00:34.665,1,0,9,4,1,2,2,-4.25,4.110000133514404
1080,1970-01-01 00:02:11.637,2,5,3,4,1,2,3,-0.8799999952316284,2.109999895095825
1081,1970-01-01 00:03:25.869,2,1,1,3,2,3,3,-3.009999990463257,4.5
1082,1970-01-01 00:04:52.809,3,7,2,1,1,2,2,2.619999885559082,4.869999885559082
1083,1970-01-01 00:06:12.969,1,4,1,4,1,2,2,3.2699999809265137,3.509999990463257
1084,1970-01-01 00:07:34.535,2,7,6,4,2,3,2,0.14000000059604645,2.9800000190734863
1085,1970-01-01 00:08:54.170,2,1,8,5,2,2,3,-3.5299999713897705,1.350000023841858
1086,1970-01-01 00:00:38.875,4,0,9,3,1,2,1,-3.630000114440918,2.0899999141693115
1087,1970-01-01 00:02:01.711,2,5,7,2,1,2,1,-4.260000228881836,4.789999961853027
1088,1970-01-01 00:03:20.236,2,7,9,2,2,2,3,4.28000020980835,3.299999952316284
1089,1970-01-01 00:04:44.336,3,5,9,2,3,3,1,2.359999895095825,2.4600000381469727
1090,1970-01-01 00:06:05.937,3,0,2,3,3,3,2,-0.5600000023841858,4.949999809265137
1091,1970-01-01 00:07:21.610,2,1,8,5,2,2,2,-0.12999999523162842,4.309999942779541
1092,1970-01-01 00:08:38.202,4,3,9,2,1,3,2,-4.710000038146973,4.630000114440918
1093,1970-01-01 00:00:34.480,3,2,8,3,3,3,2,-4.059999942779541,3.7100000381469727
1094,1970-01-01 00:02:10.370,3,5,8,4,1,3,3,0.3799999952316284,2.9000000953674316
1095,1970-01-01 00:03:27.838,2,4,4,1,3,3,1,-0.4099999964237213,4.269999980926514
1096,1970-01-01 00:04:54.839,2,0,3,4,2,3,2,-1.0800000429153442,2.2300000190734863
1097,1970-01-01 00:06:12.869,1,8,3,5,3,2,3,-3.4100000858306885,2.9800000190734863
1098,1970-01-01 00:07:25.909,1,4,4,2,3,2,1,2.9600000381469727,4.53000020980835
1099,1970-01-01 00:08:46.973,2,7,6,3,3,3,2,1.909999966621399,3.1500000953674316
1100,1970-01-01 00:00:34.440,1,6,5,4,2,2,1,3.2200000286102295,2.309999942779541
1101,1970-01-01 00:01:58.640,1,2,9,1,3,3,1,-3.059999942779541,2.9700000286102295
1102,1970-01-01 00:03:13.236,1,7,9,4,3,2,1,-0.47999998927116394,4.289999961853027
1103,1970-01-01 00:04:42.536,3,2,2,2,1,2,3,-3.119999885559082,2.1500000953674316
1104,1970-01-01 00:05:58.066,2,7,8,4,1,2,1,-1.8799999952316284,2.4200000762939453
1105,1970-01-01 00:07:13.004,3,4,1,3,2,3,1,2.2899999618530273,3.5
1106,1970-01-01 00:08:29.603,3,0,5,2,2,3,3,-2.8399999141693115,3.140000104904175
1107,1970-01-01 00:00:36.695,1,4,8,5,3,3,2,0.38999998569488525,4.119999885559082
1108,1970-01-01 00:02:12.605,3,0,3,5,1,3,3,2.890000104904175,2.5899999141693115
1109,1970-01-01 00:03:29.303,1,7,8,3,3,3,1,0.8399999737739563,4.079999923706055
1110,1970-01-01 00:04:55.403,3,7,5,3,3,2,1,-3.4200000762939453,4.269999980926514
1111,1970-01-01 00:06:14.370,3,4,4,4,2,2,1,-0.4000000059604645,1.7300000190734863
1112,1970-01-01 00:00:36.654,3,4,2,4,1,3,2,-1.340000033378601,3.609999895095825
1113,1970-01-01 00:02:13.202,2,2,2,3,2,2,2,-0.8999999761581421,1.8700000047683716
1114,1970-01-01 00:03:25.173,2,7,6,1,3,2,1,4.300000190734863,1.5299999713897705
1115,1970-01-01 00:04:51.170,2,2,6,1,2,2,3,1.8899999856948853,3.3399999141693115
1116,1970-01-01 00:06:15.570,3,8,5,2,2,3,2,2.1700000762939453,2.3399999141693115
1117,1970-01-01 00:07:25.506,3,1,3,5,2,2,2,-0.25,4.019999980926514
1118,1970-01-01 00:08:48.006,2,8,8,5,1,3,1,-4.869999885559082,1.3799999952316284
1119,1970-01-01 00:00:35.640,1,6,2,3,2,3,3,1.909999966621399,1.3200000524520874
1120,1970-01-01 00:02:33.773,2,6,4,5,2,2,3,-4.670000076293945,4.650000095367432
1121,1970-01-01 00:03:47.205,2,8,1,5,3,2,1,-4.139999866485596,1.5800000429153442
1122,1970-01-01 00:05:12.243,2,4,6,4,2,2,2,1.5499999523162842,1.440000057220459
1123,1970-01-01 00:06:33.807,3,6,7,3,1,3,1,3.4200000762939453,2.4800000190734863
1124,1970-01-01 00:07:44.169,3,1,8,3,3,3,2,2.240000009536743,1.7899999618530273
1125,1970-01-01 00:09:00.734,4,1,1,3,2,3,1,-0.8600000143051147,2.440000057220459
1126,1970-01-01 00:00:36.669,1,4,7,3,3,3,1,0.17000000178813934,2.299999952316284
1127,1970-01-01 00:02:10.002,3,3,6,4,1,3,3,2.119999885559082,1.7899999618530273
1128,1970-01-01 00:03:27.807,1,7,9,4,1,2,2,-2.759999990463257,2.609999895095825
1129,1970-01-01 00:04:54.239,1,2,2,2,2,2,2,-1.9800000190734863,2.0299999713897705
1130,1970-01-01 00:07:06.846,1,6,7,1,2,3,2,-4.75,2.1600000858306885
1131,1970-01-01 00:08:19.804,2,7,8,2,3,2,2,4.840000152587891,4.260000228881836
1132,1970-01-01 00:10:15.116,1,5,3,1,1,2,1,2.259999990463257,1.9600000381469727
1133,1970-01-01 00:00:34.335,4,2,7,4,3,3,2,-3.8499999046325684,1.059999942779541
1134,1970-01-01 00:02:09.407,3,0,7,1,2,2,1,-4.739999771118164,3.2200000286102295
1135,1970-01-01 00:03:29.167,2,7,4,4,2,2,3,-0.38999998569488525,4.75
1136,1970-01-01 00:04:55.405,2,2,9,4,2,3,2,-3.3299999237060547,4.019999980926514
1137,1970-01-01 00:06:11.836,3,0,7,4,3,2,2,4.309999942779541,3.5299999713897705
1138,1970-01-01 00:07:25.869,2,4,6,3,1,3,3,-4.739999771118164,2.190000057220459
1139,1970-01-01 00:08:45.372,1,2,2,2,3,3,3,1.8799999952316284,4.519999980926514
1140,1970-01-01 00:00:36.736,4,8,7,1,3,3,3,3.130000114440918,2.799999952316284
1141,1970-01-01 00:02:11.771,2,4,3,1,2,3,1,3.2300000190734863,4.510000228881836
1142,1970-01-01 00:03:28.973,4,3,6,2,2,2,1,2.75,1.9299999475479126
1143,1970-01-01 00:05:27.275,1,1,9,1,1,2,2,-3.5799999237060547,1.1299999952316284
1144,1970-01-01 00:06:40.012,4,3,4,2,1,2,1,-3.299999952316284,4.829999923706055
1145,1970-01-01 00:08:48.769,3,5,6,3,2,3,3,1.2200000286102295,4.820000171661377
1146,1970-01-01 00:10:07.836,1,6,8,1,1,2,1,0.4300000071525574,2.5899999141693115
1147,1970-01-01 00:00:37.031,2,8,8,2,1,3,1,-2.4100000858306885,1.909999966621399
1148,1970-01-01 00:02:08.868,3,7,4,3,2,2,3,-0.8600000143051147,1.159999966621399
1149,1970-01-01 00:03:25.043,3,5,5,3,1,3,1,1.0299999713897705,1.2200000286102295
1150,1970-01-01 00:04:52.936,4,6,5,4,2,2,3,1.7100000381469727,4.090000152587891
1151,1970-01-01 00:06:08.036,3,1,9,5,2,2,3,0.14000000059604645,2.619999885559082
