time,.data
1970/01/01/01:05:47.867000,False
1970/01/01/01:05:47.900000,False
1970/01/01/01:05:47.935000,False
1970/01/01/01:05:47.967000,False
1970/01/01/01:05:48.000000,False
1970/01/01/01:05:48.034000,False
1970/01/01/01:05:48.067000,False
1970/01/01/01:05:48.100000,False
1970/01/01/01:05:48.134000,False
1970/01/01/01:05:48.167000,False
1970/01/01/01:05:48.200000,False
1970/01/01/01:05:48.234000,False
1970/01/01/01:05:48.267000,False
1970/01/01/01:05:48.300000,False
1970/01/01/01:05:48.334000,False
1970/01/01/01:05:48.367000,False
1970/01/01/01:05:48.400000,False
1970/01/01/01:05:48.434000,False
1970/01/01/01:05:48.467000,False
1970/01/01/01:05:48.500000,False
1970/01/01/01:05:48.534000,False
1970/01/01/01:05:48.567000,False
1970/01/01/01:05:48.600000,False
1970/01/01/01:05:48.634000,False
1970/01/01/01:05:48.667000,False
1970/01/01/01:05:48.700000,False
1970/01/01/01:05:48.735000,False
1970/01/01/01:05:48.767000,False
1970/01/01/01:05:48.800000,False
1970/01/01/01:05:48.834000,False
1970/01/01/01:05:48.867000,False
1970/01/01/01:05:48.900000,False
1970/01/01/01:05:48.934000,False
1970/01/01/01:05:48.967000,False
1970/01/01/01:05:49.000000,False
1970/01/01/01:05:49.034000,False
1970/01/01/01:05:49.067000,False
1970/01/01/01:05:49.100000,False
1970/01/01/01:05:49.134000,False
1970/01/01/01:05:49.167000,False
1970/01/01/01:05:49.200000,False
1970/01/01/01:05:49.234000,False
1970/01/01/01:05:49.267000,False
1970/01/01/01:05:49.300000,False
1970/01/01/01:05:49.334000,False
1970/01/01/01:05:49.367000,False
1970/01/01/01:05:49.400000,False
1970/01/01/01:05:49.434000,False
1970/01/01/01:05:49.467000,False
1970/01/01/01:05:49.500000,False
1970/01/01/01:05:49.534000,False
1970/01/01/01:05:49.567000,False
1970/01/01/01:05:49.600000,False
1970/01/01/01:05:49.634000,False
1970/01/01/01:05:49.667000,False
1970/01/01/01:05:49.700000,False
1970/01/01/01:05:49.734000,False
1970/01/01/01:05:49.767000,False
1970/01/01/01:05:49.800000,False
1970/01/01/01:05:49.834000,False
1970/01/01/01:05:49.867000,False
1970/01/01/01:05:49.900000,False
1970/01/01/01:05:49.934000,False
1970/01/01/01:05:49.967000,False
1970/01/01/01:05:50.000000,False
1970/01/01/01:05:50.034000,False
1970/01/01/01:05:50.067000,False
1970/01/01/01:05:50.100000,False
1970/01/01/01:05:50.134000,False
1970/01/01/01:05:50.167000,False
1970/01/01/01:05:50.200000,False
1970/01/01/01:05:50.234000,False
1970/01/01/01:05:50.267000,False
1970/01/01/01:05:50.300000,False
1970/01/01/01:05:50.334000,False
1970/01/01/01:05:50.367000,False
1970/01/01/01:05:50.400000,False
1970/01/01/01:05:50.434000,False
1970/01/01/01:05:50.467000,False
1970/01/01/01:05:50.500000,False
1970/01/01/01:05:50.534000,False
1970/01/01/01:05:50.567000,False
1970/01/01/01:05:50.600000,False
1970/01/01/01:05:50.634000,False
1970/01/01/01:05:50.667000,False
1970/01/01/01:05:50.700000,False
1970/01/01/01:05:50.734000,False
1970/01/01/01:05:50.767000,False
1970/01/01/01:05:50.800000,False
1970/01/01/01:05:50.834000,False
1970/01/01/01:05:50.867000,False
1970/01/01/01:05:50.900000,False
1970/01/01/01:05:50.934000,False
1970/01/01/01:05:50.967000,False
1970/01/01/01:05:51.000000,False
1970/01/01/01:05:51.034000,False
1970/01/01/01:05:51.067000,False
1970/01/01/01:05:51.100000,False
1970/01/01/01:05:51.134000,False
1970/01/01/01:05:51.167000,False
1970/01/01/01:05:51.200000,False
1970/01/01/01:05:51.234000,False
1970/01/01/01:05:51.267000,False
1970/01/01/01:05:51.300000,False
1970/01/01/01:05:51.334000,False
1970/01/01/01:05:51.367000,False
1970/01/01/01:05:51.400000,False
1970/01/01/01:05:51.434000,False
1970/01/01/01:05:51.467000,False
1970/01/01/01:05:51.500000,False
1970/01/01/01:05:51.534000,False
1970/01/01/01:05:51.567000,False
1970/01/01/01:05:51.600000,False
1970/01/01/01:05:51.634000,False
1970/01/01/01:05:51.667000,False
1970/01/01/01:05:51.700000,False
1970/01/01/01:05:51.734000,False
1970/01/01/01:05:51.767000,False
1970/01/01/01:05:51.800000,False
1970/01/01/01:05:51.834000,False
1970/01/01/01:05:51.867000,False
1970/01/01/01:05:51.900000,False
1970/01/01/01:05:51.934000,False
1970/01/01/01:05:51.967000,False
1970/01/01/01:05:52.000000,False
1970/01/01/01:05:52.034000,False
1970/01/01/01:05:52.067000,False
1970/01/01/01:05:52.100000,False
1970/01/01/01:05:52.134000,False
1970/01/01/01:05:52.167000,False
1970/01/01/01:05:52.200000,False
1970/01/01/01:05:52.234000,False
1970/01/01/01:05:52.267000,False
1970/01/01/01:05:52.300000,False
1970/01/01/01:05:52.334000,False
1970/01/01/01:05:52.367000,False
1970/01/01/01:05:52.400000,False
1970/01/01/01:05:52.434000,False
1970/01/01/01:05:52.467000,False
1970/01/01/01:05:52.500000,False
1970/01/01/01:05:52.534000,False
1970/01/01/01:05:52.567000,False
1970/01/01/01:05:52.600000,False
1970/01/01/01:05:52.634000,False
1970/01/01/01:05:52.667000,False
1970/01/01/01:05:52.700000,False
1970/01/01/01:05:52.734000,False
1970/01/01/01:05:52.767000,False
1970/01/01/01:05:52.800000,False
1970/01/01/01:05:52.834000,False
1970/01/01/01:05:52.867000,False
1970/01/01/01:05:52.900000,False
1970/01/01/01:05:52.934000,False
1970/01/01/01:05:52.967000,False
1970/01/01/01:05:53.000000,False
1970/01/01/01:05:53.034000,False
1970/01/01/01:05:53.068000,False
1970/01/01/01:05:53.101000,False
1970/01/01/01:05:53.134000,False
1970/01/01/01:05:53.168000,False
1970/01/01/01:05:53.200000,False
1970/01/01/01:05:53.234000,False
1970/01/01/01:05:53.267000,False
1970/01/01/01:05:53.300000,False
1970/01/01/01:05:53.334000,False
1970/01/01/01:05:53.367000,False
1970/01/01/01:05:53.400000,False
1970/01/01/01:05:53.434000,False
1970/01/01/01:05:53.468000,False
1970/01/01/01:05:53.500000,False
1970/01/01/01:05:53.534000,False
1970/01/01/01:05:53.567000,False
1970/01/01/01:05:53.600000,False
1970/01/01/01:05:53.634000,False
1970/01/01/01:05:53.667000,False
1970/01/01/01:05:53.700000,False
1970/01/01/01:05:53.734000,False
1970/01/01/01:05:53.767000,False
1970/01/01/01:05:53.800000,False
1970/01/01/01:05:53.834000,False
1970/01/01/01:05:53.867000,False
1970/01/01/01:05:53.900000,False
1970/01/01/01:05:53.934000,False
1970/01/01/01:05:53.967000,False
1970/01/01/01:05:54.000000,False
1970/01/01/01:05:54.034000,False
1970/01/01/01:05:54.067000,False
1970/01/01/01:05:54.100000,False
1970/01/01/01:05:54.134000,False
1970/01/01/01:05:54.168000,False
1970/01/01/01:05:54.200000,False
1970/01/01/01:05:54.234000,False
1970/01/01/01:05:54.267000,False
1970/01/01/01:05:54.300000,False
1970/01/01/01:05:54.334000,False
1970/01/01/01:05:54.367000,False
1970/01/01/01:05:54.400000,False
1970/01/01/01:05:54.434000,False
1970/01/01/01:05:54.467000,False
1970/01/01/01:05:54.500000,False
1970/01/01/01:05:54.534000,False
1970/01/01/01:05:54.567000,False
1970/01/01/01:05:54.601000,False
1970/01/01/01:05:54.634000,False
1970/01/01/01:05:54.667000,False
1970/01/01/01:05:54.700000,False
1970/01/01/01:05:54.734000,False
1970/01/01/01:05:54.767000,False
1970/01/01/01:05:54.801000,False
1970/01/01/01:05:54.834000,False
1970/01/01/01:05:54.867000,False
1970/01/01/01:05:54.900000,False
1970/01/01/01:05:54.934000,False
1970/01/01/01:05:54.967000,False
1970/01/01/01:05:55.000000,False
1970/01/01/01:05:55.034000,False
1970/01/01/01:05:55.067000,False
1970/01/01/01:05:55.100000,False
1970/01/01/01:05:55.134000,False
1970/01/01/01:05:55.167000,False
1970/01/01/01:05:55.201000,False
1970/01/01/01:05:55.234000,False
1970/01/01/01:05:55.267000,False
1970/01/01/01:05:55.300000,False
1970/01/01/01:05:55.334000,False
1970/01/01/01:05:55.367000,False
1970/01/01/01:05:55.400000,False
1970/01/01/01:05:55.434000,False
1970/01/01/01:05:55.467000,False
1970/01/01/01:05:55.500000,False
1970/01/01/01:05:55.534000,False
1970/01/01/01:05:55.567000,False
1970/01/01/01:05:55.600000,False
1970/01/01/01:05:55.634000,False
1970/01/01/01:05:55.667000,False
1970/01/01/01:05:55.700000,False
1970/01/01/01:05:55.734000,False
1970/01/01/01:05:55.767000,False
1970/01/01/01:05:55.800000,False
1970/01/01/01:05:55.834000,False
1970/01/01/01:05:55.867000,False
1970/01/01/01:05:55.900000,False
1970/01/01/01:05:55.934000,False
1970/01/01/01:05:55.967000,False
1970/01/01/01:05:56.000000,False
1970/01/01/01:05:56.034000,False
1970/01/01/01:05:56.067000,False
1970/01/01/01:05:56.100000,False
1970/01/01/01:05:56.134000,False
1970/01/01/01:05:56.168000,False
1970/01/01/01:05:56.200000,False
1970/01/01/01:05:56.234000,False
1970/01/01/01:05:56.267000,False
1970/01/01/01:05:56.301000,False
1970/01/01/01:05:56.335000,False
1970/01/01/01:05:56.367000,False
1970/01/01/01:05:56.400000,False
1970/01/01/01:05:56.434000,False
1970/01/01/01:05:56.467000,False
1970/01/01/01:05:56.500000,False
1970/01/01/01:05:56.534000,False
1970/01/01/01:05:56.567000,False
1970/01/01/01:05:56.600000,False
1970/01/01/01:05:56.634000,False
1970/01/01/01:05:56.667000,False
1970/01/01/01:05:56.700000,False
1970/01/01/01:05:56.734000,False
1970/01/01/01:05:56.767000,False
1970/01/01/01:05:56.800000,False
1970/01/01/01:05:56.834000,False
1970/01/01/01:05:56.867000,False
1970/01/01/01:05:56.900000,False
1970/01/01/01:05:56.934000,False
1970/01/01/01:05:56.967000,False
1970/01/01/01:05:57.000000,False
1970/01/01/01:05:57.034000,False
1970/01/01/01:05:57.067000,False
1970/01/01/01:05:57.100000,False
1970/01/01/01:05:57.134000,False
1970/01/01/01:05:57.167000,False
1970/01/01/01:05:57.200000,False
1970/01/01/01:05:57.234000,False
1970/01/01/01:05:57.267000,False
1970/01/01/01:05:57.300000,False
1970/01/01/01:05:57.334000,False
1970/01/01/01:05:57.367000,False
1970/01/01/01:05:57.400000,False
1970/01/01/01:05:57.434000,False
1970/01/01/01:05:57.467000,False
1970/01/01/01:05:57.500000,False
1970/01/01/01:05:57.534000,False
1970/01/01/01:05:57.567000,False
1970/01/01/01:05:57.600000,False
1970/01/01/01:05:57.635000,False
1970/01/01/01:05:57.667000,False
1970/01/01/01:05:57.700000,False
1970/01/01/01:05:57.734000,False
1970/01/01/01:05:57.767000,False
1970/01/01/01:05:57.800000,False
1970/01/01/01:05:57.834000,False
1970/01/01/01:05:57.867000,False
1970/01/01/01:05:57.900000,False
1970/01/01/01:05:57.935000,False
1970/01/01/01:05:57.967000,False
1970/01/01/01:05:58.000000,False
1970/01/01/01:05:58.034000,False
1970/01/01/01:05:58.067000,False
1970/01/01/01:05:58.100000,False
1970/01/01/01:05:58.134000,False
1970/01/01/01:05:58.167000,False
1970/01/01/01:05:58.200000,False
1970/01/01/01:05:58.234000,False
1970/01/01/01:05:58.267000,False
1970/01/01/01:05:58.300000,False
1970/01/01/01:05:58.334000,False
1970/01/01/01:05:58.368000,False
1970/01/01/01:05:58.400000,False
1970/01/01/01:05:58.434000,False
1970/01/01/01:05:58.467000,False
1970/01/01/01:05:58.500000,False
1970/01/01/01:05:58.534000,False
1970/01/01/01:05:58.567000,False
1970/01/01/01:05:58.600000,False
1970/01/01/01:05:58.634000,False
1970/01/01/01:05:58.667000,False
1970/01/01/01:05:58.700000,False
1970/01/01/01:05:58.734000,False
1970/01/01/01:05:58.767000,False
1970/01/01/01:05:58.800000,False
1970/01/01/01:05:58.834000,False
1970/01/01/01:05:58.867000,False
1970/01/01/01:05:58.900000,False
1970/01/01/01:05:58.934000,False
1970/01/01/01:05:58.968000,False
1970/01/01/01:05:59.000000,False
1970/01/01/01:05:59.034000,False
1970/01/01/01:05:59.067000,False
1970/01/01/01:05:59.100000,False
1970/01/01/01:05:59.134000,False
1970/01/01/01:05:59.168000,False
1970/01/01/01:05:59.200000,False
1970/01/01/01:05:59.234000,False
1970/01/01/01:05:59.268000,False
1970/01/01/01:05:59.300000,False
1970/01/01/01:05:59.335000,False
1970/01/01/01:05:59.367000,False
1970/01/01/01:05:59.400000,False
1970/01/01/01:05:59.434000,False
1970/01/01/01:05:59.467000,False
1970/01/01/01:05:59.500000,False
1970/01/01/01:05:59.534000,False
1970/01/01/01:05:59.567000,False
1970/01/01/01:05:59.600000,False
1970/01/01/01:05:59.634000,False
1970/01/01/01:05:59.667000,False
1970/01/01/01:05:59.700000,False
1970/01/01/01:05:59.734000,False
1970/01/01/01:05:59.767000,False
1970/01/01/01:05:59.800000,False
1970/01/01/01:05:59.835000,False
1970/01/01/01:05:59.867000,False
1970/01/01/01:05:59.900000,False
1970/01/01/01:05:59.935000,False
1970/01/01/01:05:59.967000,False
1970/01/01/01:06:00.001000,False
1970/01/01/01:06:00.034000,False
1970/01/01/01:06:00.067000,False
1970/01/01/01:06:00.100000,False
1970/01/01/01:06:00.134000,False
1970/01/01/01:06:00.167000,False
1970/01/01/01:06:00.200000,False
1970/01/01/01:06:00.234000,False
1970/01/01/01:06:00.267000,False
1970/01/01/01:06:00.300000,False
1970/01/01/01:06:00.335000,False
1970/01/01/01:06:00.367000,False
1970/01/01/01:06:00.400000,False
1970/01/01/01:06:00.434000,False
1970/01/01/01:06:00.467000,False
1970/01/01/01:06:00.500000,False
1970/01/01/01:06:00.534000,False
1970/01/01/01:06:00.567000,False
1970/01/01/01:06:00.600000,False
1970/01/01/01:06:00.634000,False
1970/01/01/01:06:00.667000,False
1970/01/01/01:06:00.700000,False
1970/01/01/01:06:00.734000,False
1970/01/01/01:06:00.767000,False
1970/01/01/01:06:00.800000,False
1970/01/01/01:06:00.834000,False
1970/01/01/01:06:00.867000,False
1970/01/01/01:06:00.900000,False
1970/01/01/01:06:00.934000,False
1970/01/01/01:06:00.967000,False
1970/01/01/01:06:01.000000,False
1970/01/01/01:06:01.034000,False
1970/01/01/01:06:01.067000,False
1970/01/01/01:06:01.100000,False
1970/01/01/01:06:01.135000,False
1970/01/01/01:06:01.167000,False
1970/01/01/01:06:01.200000,False
1970/01/01/01:06:01.234000,False
1970/01/01/01:06:01.267000,False
1970/01/01/01:06:01.300000,False
1970/01/01/01:06:01.334000,False
1970/01/01/01:06:01.367000,False
1970/01/01/01:06:01.400000,False
1970/01/01/01:06:01.434000,False
1970/01/01/01:06:01.467000,False
1970/01/01/01:06:01.500000,False
1970/01/01/01:06:01.534000,False
1970/01/01/01:06:01.567000,False
1970/01/01/01:06:01.600000,False
1970/01/01/01:06:01.634000,False
1970/01/01/01:06:01.667000,False
1970/01/01/01:06:01.700000,False
1970/01/01/01:06:01.734000,False
1970/01/01/01:06:01.767000,False
1970/01/01/01:06:01.800000,False
1970/01/01/01:06:01.834000,False
1970/01/01/01:06:01.867000,False
1970/01/01/01:06:01.900000,False
1970/01/01/01:06:01.934000,False
1970/01/01/01:06:01.967000,False
1970/01/01/01:06:02.000000,False
1970/01/01/01:06:02.034000,False
1970/01/01/01:06:02.067000,False
1970/01/01/01:06:02.101000,False
1970/01/01/01:06:02.134000,False
1970/01/01/01:06:02.167000,False
1970/01/01/01:06:02.200000,False
1970/01/01/01:06:02.235000,False
1970/01/01/01:06:02.267000,False
1970/01/01/01:06:02.300000,False
1970/01/01/01:06:02.334000,False
1970/01/01/01:06:02.368000,False
1970/01/01/01:06:02.400000,False
1970/01/01/01:06:02.434000,False
1970/01/01/01:06:02.468000,False
1970/01/01/01:06:02.500000,False
1970/01/01/01:06:02.534000,False
1970/01/01/01:06:02.567000,False
1970/01/01/01:06:02.600000,False
1970/01/01/01:06:02.635000,False
1970/01/01/01:06:02.668000,False
1970/01/01/01:06:02.701000,False
1970/01/01/01:06:02.735000,False
1970/01/01/01:06:02.767000,False
1970/01/01/01:06:02.800000,False
1970/01/01/01:06:02.834000,False
1970/01/01/01:06:02.867000,False
1970/01/01/01:06:02.900000,False
1970/01/01/01:06:02.934000,False
1970/01/01/01:06:02.968000,False
1970/01/01/01:06:03.000000,False
1970/01/01/01:06:03.034000,False
1970/01/01/01:06:03.068000,False
1970/01/01/01:06:03.100000,False
1970/01/01/01:06:03.135000,False
1970/01/01/01:06:03.167000,False
1970/01/01/01:06:03.201000,False
1970/01/01/01:06:03.234000,False
1970/01/01/01:06:03.268000,False
1970/01/01/01:06:03.301000,False
1970/01/01/01:06:03.335000,False
1970/01/01/01:06:03.368000,False
1970/01/01/01:06:03.400000,False
1970/01/01/01:06:03.435000,False
1970/01/01/01:06:03.468000,False
1970/01/01/01:06:03.500000,False
1970/01/01/01:06:03.534000,False
1970/01/01/01:06:03.567000,False
1970/01/01/01:06:03.600000,False
1970/01/01/01:06:03.635000,False
1970/01/01/01:06:03.667000,False
1970/01/01/01:06:03.701000,False
1970/01/01/01:06:03.735000,False
1970/01/01/01:06:03.767000,False
1970/01/01/01:06:03.800000,False
1970/01/01/01:06:03.835000,False
1970/01/01/01:06:03.867000,False
1970/01/01/01:06:03.901000,False
1970/01/01/01:06:03.934000,False
1970/01/01/01:06:03.967000,False
1970/01/01/01:06:04.000000,False
1970/01/01/01:06:04.034000,False
1970/01/01/01:06:04.068000,False
1970/01/01/01:06:04.100000,False
1970/01/01/01:06:04.134000,False
1970/01/01/01:06:04.167000,False
1970/01/01/01:06:04.201000,False
1970/01/01/01:06:04.235000,False
1970/01/01/01:06:04.267000,False
1970/01/01/01:06:04.300000,False
1970/01/01/01:06:04.334000,False
1970/01/01/01:06:04.367000,False
1970/01/01/01:06:04.400000,False
1970/01/01/01:06:04.435000,False
1970/01/01/01:06:04.467000,False
1970/01/01/01:06:04.500000,False
1970/01/01/01:06:04.534000,False
1970/01/01/01:06:04.568000,False
1970/01/01/01:06:04.601000,False
1970/01/01/01:06:04.634000,False
1970/01/01/01:06:04.668000,False
1970/01/01/01:06:04.700000,False
1970/01/01/01:06:04.735000,False
1970/01/01/01:06:04.767000,False
1970/01/01/01:06:04.800000,False
1970/01/01/01:06:04.834000,False
1970/01/01/01:06:04.867000,False
1970/01/01/01:06:04.901000,False
1970/01/01/01:06:04.934000,False
1970/01/01/01:06:04.967000,False
1970/01/01/01:06:05.000000,False
1970/01/01/01:06:05.034000,False
1970/01/01/01:06:05.067000,False
1970/01/01/01:06:05.100000,False
1970/01/01/01:06:05.134000,False
1970/01/01/01:06:05.167000,False
1970/01/01/01:06:05.200000,False
1970/01/01/01:06:05.234000,False
1970/01/01/01:06:05.267000,False
1970/01/01/01:06:05.300000,False
1970/01/01/01:06:05.334000,False
1970/01/01/01:06:05.367000,False
1970/01/01/01:06:05.400000,False
1970/01/01/01:06:05.434000,False
1970/01/01/01:06:05.468000,False
1970/01/01/01:06:05.500000,False
1970/01/01/01:06:05.534000,False
1970/01/01/01:06:05.567000,False
1970/01/01/01:06:05.600000,False
1970/01/01/01:06:05.635000,False
1970/01/01/01:06:05.667000,False
1970/01/01/01:06:05.700000,False
1970/01/01/01:06:05.734000,False
1970/01/01/01:06:05.767000,False
1970/01/01/01:06:05.800000,False
1970/01/01/01:06:05.834000,False
1970/01/01/01:06:05.867000,False
1970/01/01/01:06:05.900000,False
1970/01/01/01:06:05.934000,False
1970/01/01/01:06:05.967000,False
1970/01/01/01:06:06.000000,False
1970/01/01/01:06:06.034000,False
1970/01/01/01:06:06.067000,False
1970/01/01/01:06:06.100000,False
1970/01/01/01:06:06.134000,False
1970/01/01/01:06:06.167000,False
1970/01/01/01:06:06.200000,False
1970/01/01/01:06:06.236000,False
1970/01/01/01:06:06.268000,False
1970/01/01/01:06:06.300000,False
1970/01/01/01:06:06.335000,False
1970/01/01/01:06:06.368000,False
1970/01/01/01:06:06.400000,False
1970/01/01/01:06:06.434000,False
1970/01/01/01:06:06.467000,False
1970/01/01/01:06:06.500000,False
1970/01/01/01:06:06.534000,False
1970/01/01/01:06:06.567000,False
1970/01/01/01:06:06.600000,False
1970/01/01/01:06:06.634000,False
1970/01/01/01:06:06.668000,False
1970/01/01/01:06:06.700000,False
1970/01/01/01:06:06.734000,False
1970/01/01/01:06:06.767000,False
1970/01/01/01:06:06.800000,False
1970/01/01/01:06:06.835000,False
1970/01/01/01:06:06.868000,False
1970/01/01/01:06:06.900000,False
1970/01/01/01:06:06.934000,False
1970/01/01/01:06:06.968000,False
1970/01/01/01:06:07.000000,False
1970/01/01/01:06:07.034000,False
1970/01/01/01:06:07.067000,False
1970/01/01/01:06:07.100000,False
1970/01/01/01:06:07.135000,False
1970/01/01/01:06:07.167000,False
1970/01/01/01:06:07.200000,False
1970/01/01/01:06:07.234000,False
1970/01/01/01:06:07.267000,False
1970/01/01/01:06:07.300000,False
1970/01/01/01:06:07.334000,False
1970/01/01/01:06:07.367000,False
1970/01/01/01:06:07.400000,False
1970/01/01/01:06:07.434000,False
1970/01/01/01:06:07.467000,False
1970/01/01/01:06:07.500000,False
1970/01/01/01:06:07.534000,False
1970/01/01/01:06:07.567000,False
1970/01/01/01:06:07.600000,False
1970/01/01/01:06:07.634000,False
1970/01/01/01:06:07.667000,False
1970/01/01/01:06:07.700000,False
1970/01/01/01:06:07.734000,False
1970/01/01/01:06:07.767000,False
1970/01/01/01:06:07.800000,False
1970/01/01/01:06:07.834000,False
1970/01/01/01:06:07.867000,False
1970/01/01/01:06:07.900000,False
1970/01/01/01:06:07.934000,False
1970/01/01/01:06:07.967000,False
1970/01/01/01:06:08.000000,False
1970/01/01/01:06:08.034000,False
1970/01/01/01:06:08.067000,False
1970/01/01/01:06:08.100000,False
1970/01/01/01:06:08.134000,False
1970/01/01/01:06:08.167000,False
1970/01/01/01:06:08.200000,False
1970/01/01/01:06:08.234000,False
1970/01/01/01:06:08.267000,False
1970/01/01/01:06:08.300000,False
1970/01/01/01:06:08.335000,False
1970/01/01/01:06:08.368000,False
1970/01/01/01:06:08.401000,False
1970/01/01/01:06:08.434000,False
1970/01/01/01:06:08.468000,False
1970/01/01/01:06:08.501000,False
1970/01/01/01:06:08.534000,False
1970/01/01/01:06:08.567000,False
1970/01/01/01:06:08.600000,False
1970/01/01/01:06:08.634000,False
1970/01/01/01:06:08.667000,False
1970/01/01/01:06:08.700000,False
1970/01/01/01:06:08.734000,False
1970/01/01/01:06:08.767000,False
1970/01/01/01:06:08.800000,False
1970/01/01/01:06:08.834000,False
1970/01/01/01:06:08.867000,False
1970/01/01/01:06:08.900000,False
1970/01/01/01:06:08.934000,False
1970/01/01/01:06:08.967000,False
1970/01/01/01:06:09.000000,False
1970/01/01/01:06:09.034000,False
1970/01/01/01:06:09.067000,False
1970/01/01/01:06:09.100000,False
1970/01/01/01:06:09.135000,False
1970/01/01/01:06:09.167000,False
1970/01/01/01:06:09.200000,False
1970/01/01/01:06:09.235000,False
1970/01/01/01:06:09.267000,False
1970/01/01/01:06:09.300000,False
1970/01/01/01:06:09.334000,False
1970/01/01/01:06:09.368000,False
1970/01/01/01:06:09.401000,False
1970/01/01/01:06:09.434000,False
1970/01/01/01:06:09.468000,False
1970/01/01/01:06:09.501000,False
1970/01/01/01:06:09.534000,False
1970/01/01/01:06:09.567000,False
1970/01/01/01:06:09.600000,False
1970/01/01/01:06:09.634000,False
1970/01/01/01:06:09.667000,False
1970/01/01/01:06:09.700000,False
1970/01/01/01:06:09.734000,False
1970/01/01/01:06:09.767000,False
1970/01/01/01:06:09.800000,False
1970/01/01/01:06:09.835000,False
1970/01/01/01:06:09.867000,False
1970/01/01/01:06:09.900000,False
1970/01/01/01:06:09.935000,False
1970/01/01/01:06:09.967000,False
1970/01/01/01:06:10.000000,False
1970/01/01/01:06:10.034000,False
1970/01/01/01:06:10.067000,False
1970/01/01/01:06:10.101000,False
1970/01/01/01:06:10.134000,False
1970/01/01/01:06:10.168000,False
1970/01/01/01:06:10.200000,False
1970/01/01/01:06:10.234000,False
1970/01/01/01:06:10.267000,False
1970/01/01/01:06:10.300000,False
1970/01/01/01:06:10.336000,False
1970/01/01/01:06:10.367000,False
1970/01/01/01:06:10.400000,False
1970/01/01/01:06:10.434000,False
1970/01/01/01:06:10.467000,False
1970/01/01/01:06:10.500000,False
1970/01/01/01:06:10.534000,False
1970/01/01/01:06:10.567000,False
1970/01/01/01:06:10.600000,False
1970/01/01/01:06:10.635000,False
1970/01/01/01:06:10.667000,False
1970/01/01/01:06:10.700000,False
1970/01/01/01:06:10.734000,False
1970/01/01/01:06:10.767000,False
1970/01/01/01:06:10.800000,False
1970/01/01/01:06:10.834000,False
1970/01/01/01:06:10.867000,False
1970/01/01/01:06:10.900000,False
1970/01/01/01:06:10.934000,False
1970/01/01/01:06:10.967000,False
1970/01/01/01:06:11.000000,False
1970/01/01/01:06:11.034000,False
1970/01/01/01:06:11.067000,False
1970/01/01/01:06:11.101000,False
1970/01/01/01:06:11.135000,False
1970/01/01/01:06:11.167000,False
1970/01/01/01:06:11.200000,False
1970/01/01/01:06:11.234000,False
1970/01/01/01:06:11.268000,False
1970/01/01/01:06:11.300000,False
1970/01/01/01:06:11.335000,False
1970/01/01/01:06:11.367000,False
1970/01/01/01:06:11.401000,False
1970/01/01/01:06:11.435000,False
1970/01/01/01:06:11.468000,False
1970/01/01/01:06:11.500000,False
1970/01/01/01:06:11.534000,False
1970/01/01/01:06:11.567000,False
1970/01/01/01:06:11.600000,False
1970/01/01/01:06:11.634000,False
1970/01/01/01:06:11.667000,False
1970/01/01/01:06:11.700000,False
1970/01/01/01:06:11.734000,False
1970/01/01/01:06:11.767000,False
1970/01/01/01:06:11.800000,False
1970/01/01/01:06:11.834000,False
1970/01/01/01:06:11.867000,False
1970/01/01/01:06:11.900000,False
1970/01/01/01:06:11.934000,False
1970/01/01/01:06:11.967000,False
1970/01/01/01:06:12.000000,False
1970/01/01/01:06:12.034000,False
1970/01/01/01:06:12.067000,False
1970/01/01/01:06:12.100000,False
1970/01/01/01:06:12.134000,False
1970/01/01/01:06:12.167000,False
1970/01/01/01:06:12.200000,False
1970/01/01/01:06:12.234000,False
1970/01/01/01:06:12.267000,False
1970/01/01/01:06:12.300000,False
1970/01/01/01:06:12.334000,False
1970/01/01/01:06:12.367000,False
1970/01/01/01:06:12.400000,False
1970/01/01/01:06:12.434000,False
1970/01/01/01:06:12.467000,False
1970/01/01/01:06:12.500000,False
1970/01/01/01:06:12.534000,False
1970/01/01/01:06:12.567000,False
1970/01/01/01:06:12.600000,False
1970/01/01/01:06:12.634000,False
1970/01/01/01:06:12.667000,False
1970/01/01/01:06:12.700000,False
1970/01/01/01:06:12.734000,False
1970/01/01/01:06:12.767000,False
1970/01/01/01:06:12.800000,False
1970/01/01/01:06:12.834000,False
1970/01/01/01:06:12.868000,False
1970/01/01/01:06:12.901000,False
1970/01/01/01:06:12.935000,False
1970/01/01/01:06:12.968000,False
1970/01/01/01:06:13.000000,False
1970/01/01/01:06:13.034000,False
1970/01/01/01:06:13.067000,False
1970/01/01/01:06:13.100000,False
1970/01/01/01:06:13.134000,False
1970/01/01/01:06:13.167000,False
1970/01/01/01:06:13.200000,False
1970/01/01/01:06:13.234000,False
1970/01/01/01:06:13.267000,False
1970/01/01/01:06:13.300000,False
1970/01/01/01:06:13.334000,False
1970/01/01/01:06:13.367000,False
1970/01/01/01:06:13.400000,False
1970/01/01/01:06:13.434000,False
1970/01/01/01:06:13.467000,False
1970/01/01/01:06:13.500000,False
1970/01/01/01:06:13.534000,False
1970/01/01/01:06:13.567000,False
1970/01/01/01:06:13.600000,False
1970/01/01/01:06:13.634000,False
1970/01/01/01:06:13.667000,False
1970/01/01/01:06:13.700000,False
1970/01/01/01:06:13.734000,False
